Time, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
6371.53,0.0155,20.1297,10.2517,0.0000,0.0520,4.1466,0.150,0.100,0.200
6371.73,0.0249,20.1233,10.2437,0.0000,0.0457,4.1356,0.150,0.100,0.200
6371.93,0.0360,20.1120,10.2537,0.0000,0.0389,4.1138,0.150,0.100,0.200
6372.13,0.0487,20.1022,10.3003,0.0000,0.0317,4.0744,0.150,0.100,0.200
6372.33,0.0614,20.0925,10.3502,0.0000,0.0240,4.0124,0.150,0.100,0.200
6372.53,0.0752,20.0830,10.4305,0.0000,0.0161,3.9345,0.150,0.100,0.200
6372.73,0.0876,20.0735,10.5222,0.0000,0.0080,3.8485,0.150,0.100,0.200
6372.94,0.0990,20.0641,10.6235,0.0000,0.0000,3.7496,0.150,0.100,0.200
6373.14,0.1104,20.0574,10.7300,0.0000,-0.0059,3.6411,0.150,0.100,0.200
6373.34,0.1225,20.0527,10.8462,0.0000,-0.0099,3.5253,0.150,0.100,0.200
6373.54,0.1352,20.0495,10.9596,0.0000,-0.0129,3.4033,0.150,0.100,0.200
6373.74,0.1475,20.0458,11.0839,0.0000,-0.0156,3.2689,0.150,0.100,0.200
6373.94,0.1577,20.0431,11.2018,0.0000,-0.0179,3.1340,0.150,0.100,0.200
6374.14,0.1686,20.0404,11.3461,0.0000,-0.0201,3.0007,0.150,0.100,0.200
6374.34,0.1811,20.0380,11.4901,0.0000,-0.0223,2.8597,0.150,0.100,0.200
6374.54,0.1922,20.0356,11.6348,0.0000,-0.0245,2.7209,0.150,0.100,0.200
6374.74,0.2036,20.0334,11.7869,0.0000,-0.0266,2.5840,0.150,0.100,0.200
6374.94,0.2154,20.0318,11.9399,0.0000,-0.0288,2.4416,0.150,0.100,0.200
6375.19,0.2258,20.0303,12.1115,0.0000,-0.0316,2.2719,0.025,0.050,0.250
6375.44,0.2358,20.0271,12.2587,0.0000,-0.0343,2.1342,0.025,0.050,0.250
6375.69,0.2490,20.0231,12.3852,0.0000,-0.0370,2.0281,0.025,0.050,0.250
6375.94,0.2550,20.0166,12.4828,0.0000,-0.0409,1.9435,0.025,0.050,0.250
6376.20,0.2561,20.0066,12.5628,0.0000,-0.0461,1.8816,0.025,0.050,0.250
6376.45,0.2543,19.9945,12.6442,0.0000,-0.0517,1.8335,0.025,0.050,0.250
6376.70,0.2517,19.9841,12.6978,0.0000,-0.0570,1.7998,0.025,0.050,0.250
6376.95,0.2486,19.9755,12.7317,0.0000,-0.0615,1.7807,0.025,0.050,0.250
6377.20,0.2426,19.9681,12.7490,0.0000,-0.0655,1.7691,0.025,0.050,0.250
6377.46,0.2358,19.9614,12.7631,0.0000,-0.0688,1.7609,0.025,0.050,0.250
6377.71,0.2314,19.9557,12.7684,0.0000,-0.0716,1.7551,0.025,0.050,0.250
6377.96,0.2251,19.9501,12.7780,0.0000,-0.0736,1.7507,0.025,0.050,0.250
6378.22,0.2196,19.9457,12.7888,0.0000,-0.0749,1.7480,0.025,0.050,0.250
6378.47,0.2134,19.9431,12.8023,0.0000,-0.0756,1.7490,0.025,0.050,0.250
6378.72,0.2079,19.9413,12.7922,0.0000,-0.0759,1.7501,0.025,0.050,0.250
6378.98,0.2058,19.9411,12.7889,0.0000,-0.0758,1.7480,0.025,0.050,0.250
6379.23,0.2024,19.9420,12.7842,0.0000,-0.0752,1.7435,0.025,0.050,0.250
6379.48,0.1974,19.9430,12.7931,0.0000,-0.0743,1.7382,0.025,0.050,0.250
6379.73,0.1897,19.9466,12.7916,0.0000,-0.0730,1.7347,0.025,0.050,0.250
6379.98,0.1857,19.9489,12.7855,0.0000,-0.0716,1.7281,0.025,0.050,0.250
6380.24,0.1814,19.9527,12.7859,0.0000,-0.0702,1.7187,0.025,0.050,0.250
6380.49,0.1748,19.9577,12.7992,0.0000,-0.0687,1.7099,0.025,0.050,0.250
6380.74,0.1702,19.9615,12.8044,0.0000,-0.0673,1.7026,0.025,0.050,0.250
6380.99,0.1659,19.9658,12.8170,0.0000,-0.0661,1.6967,0.025,0.050,0.250
6381.24,0.1625,19.9710,12.8350,0.0000,-0.0651,1.6950,0.025,0.050,0.250
6381.50,0.1588,19.9746,12.8450,0.0000,-0.0642,1.6965,0.025,0.050,0.250
6381.75,0.1526,19.9798,12.8336,0.0000,-0.0637,1.6990,0.025,0.050,0.250
6382.00,0.1452,19.9845,12.8264,0.0000,-0.0635,1.6948,0.025,0.050,0.250
6382.26,0.1359,19.9915,12.8323,0.0000,-0.0638,1.6892,0.025,0.050,0.250
6382.51,0.1276,19.9941,12.8361,0.0000,-0.0646,1.6836,0.025,0.050,0.250
6382.76,0.1206,19.9942,12.8388,0.0000,-0.0658,1.6775,0.025,0.050,0.250
6383.02,0.1131,19.9944,12.8308,0.0000,-0.0673,1.6687,0.025,0.050,0.250
6383.27,0.1090,19.9935,12.8258,0.0000,-0.0689,1.6562,0.025,0.050,0.250
6383.52,0.1060,19.9911,12.8302,0.0000,-0.0707,1.6409,0.025,0.050,0.250
6383.78,0.1030,19.9895,12.8383,0.0000,-0.0724,1.6259,0.025,0.050,0.250
6384.03,0.1013,19.9883,12.8450,0.0000,-0.0738,1.6118,0.025,0.050,0.250
6384.29,0.1032,19.9886,12.8422,0.0000,-0.0749,1.5967,0.025,0.050,0.250
6384.54,0.1044,19.9888,12.8519,0.0000,-0.0757,1.5808,0.025,0.050,0.250
6384.79,0.1057,19.9896,12.8301,0.0000,-0.0762,1.5645,0.025,0.050,0.250
6385.05,0.1085,19.9896,12.8046,0.0000,-0.0763,1.5365,0.025,0.050,0.250
6385.30,0.1134,19.9897,12.8065,0.0000,-0.0760,1.5000,0.025,0.050,0.250
6385.56,0.1164,19.9905,12.8288,0.0000,-0.0751,1.4643,0.025,0.050,0.250
6385.81,0.1192,19.9942,12.8564,0.0000,-0.0738,1.4360,0.025,0.050,0.250
6386.06,0.1209,19.9985,12.8784,0.0000,-0.0721,1.4138,0.025,0.050,0.250
6386.32,0.1202,19.9995,12.8964,0.0000,-0.0700,1.3979,0.025,0.050,0.250
6386.57,0.1185,20.0024,12.9169,0.0000,-0.0675,1.3868,0.025,0.050,0.250
6386.82,0.1169,20.0065,12.9343,0.0000,-0.0647,1.3820,0.025,0.050,0.250
6387.07,0.1172,20.0121,12.9431,0.0000,-0.0613,1.3836,0.025,0.050,0.250
6387.33,0.1163,20.0194,12.9501,0.0000,-0.0575,1.3883,0.025,0.050,0.250
6387.58,0.1161,20.0250,12.9526,0.0000,-0.0535,1.3968,0.025,0.050,0.250
6387.84,0.1175,20.0294,12.9505,0.0000,-0.0496,1.4071,0.025,0.050,0.250
6388.09,0.1182,20.0340,12.9461,0.0000,-0.0459,1.4172,0.025,0.050,0.250
6388.34,0.1185,20.0377,12.9471,0.0000,-0.0424,1.4177,0.025,0.050,0.250
6388.59,0.1174,20.0415,12.9182,0.0000,-0.0388,1.4105,0.025,0.050,0.250
6388.84,0.1137,20.0451,12.9199,0.0000,-0.0355,1.3871,0.025,0.050,0.250
6389.10,0.1090,20.0482,12.9491,0.0000,-0.0322,1.3625,0.025,0.050,0.250
6389.35,0.1024,20.0536,12.9842,0.0000,-0.0290,1.3396,0.025,0.050,0.250
6389.60,0.0974,20.0600,13.0151,0.0000,-0.0260,1.3222,0.025,0.050,0.250
6389.85,0.0937,20.0664,13.0409,0.0000,-0.0233,1.3068,0.025,0.050,0.250
6390.10,0.0897,20.0724,13.0693,0.0000,-0.0210,1.2949,0.025,0.050,0.250
6390.36,0.0853,20.0792,13.0827,0.0000,-0.0192,1.2827,0.025,0.050,0.250
6390.61,0.0827,20.0825,13.0963,0.0000,-0.0177,1.2693,0.025,0.050,0.250
6390.86,0.0805,20.0870,13.1285,0.0000,-0.0163,1.2540,0.025,0.050,0.250
6391.11,0.0801,20.0889,13.1482,0.0000,-0.0151,1.2426,0.025,0.050,0.250
6391.36,0.0792,20.0910,13.1565,0.0000,-0.0140,1.2281,0.025,0.050,0.250
6391.62,0.0791,20.0947,13.1796,0.0000,-0.0129,1.2119,0.025,0.050,0.250
6391.87,0.0774,20.0983,13.2065,0.0000,-0.0121,1.1947,0.025,0.050,0.250
6392.12,0.0718,20.1025,13.2344,0.0000,-0.0117,1.1818,0.025,0.050,0.250
6392.38,0.0683,20.1056,13.2346,0.0000,-0.0117,1.1656,0.025,0.050,0.250
6392.63,0.0655,20.1087,13.2519,0.0000,-0.0123,1.1441,0.025,0.050,0.250
6392.88,0.0631,20.1078,13.2496,0.0000,-0.0133,1.1176,0.025,0.050,0.250
6393.13,0.0618,20.1080,13.2664,0.0000,-0.0145,1.0864,0.025,0.050,0.250
6393.38,0.0604,20.1069,13.3050,0.0000,-0.0158,1.0547,0.025,0.050,0.250
6393.64,0.0594,20.1080,13.3213,0.0000,-0.0172,1.0237,0.025,0.050,0.250
6393.89,0.0627,20.1076,13.3496,0.0000,-0.0188,0.9911,0.025,0.050,0.250
6394.04,0.0652,20.1073,13.3711,0.0000,-0.0198,0.9709,0.010,0.005,0.150
6394.19,0.0677,20.1053,13.3912,0.0000,-0.0207,0.9533,0.010,0.005,0.150
6394.34,0.0698,20.1032,13.4093,0.0000,-0.0217,0.9387,0.010,0.005,0.150
6394.50,0.0730,20.1017,13.4286,0.0000,-0.0227,0.9250,0.010,0.005,0.150
6394.65,0.0756,20.1019,13.4451,0.0000,-0.0237,0.9131,0.010,0.005,0.150
6394.80,0.0783,20.1004,13.4685,0.0000,-0.0249,0.9030,0.010,0.005,0.150
6394.96,0.0807,20.0982,13.4829,0.0000,-0.0260,0.8963,0.010,0.005,0.150
6395.11,0.0825,20.0971,13.4986,0.0000,-0.0271,0.8905,0.010,0.005,0.150
6395.26,0.0838,20.0960,13.5159,0.0000,-0.0283,0.8870,0.010,0.005,0.150
6395.41,0.0851,20.0954,13.5284,0.0000,-0.0294,0.8851,0.010,0.005,0.150
6395.56,0.0862,20.0947,13.5373,0.0000,-0.0305,0.8846,0.010,0.005,0.150
6395.72,0.0864,20.0933,13.5435,0.0000,-0.0317,0.8834,0.010,0.005,0.150
6395.87,0.0866,20.0924,13.5521,0.0000,-0.0329,0.8824,0.010,0.005,0.150
6396.02,0.0868,20.0928,13.5597,0.0000,-0.0341,0.8812,0.010,0.005,0.150
6396.18,0.0870,20.0912,13.5223,0.0000,-0.0354,0.8776,0.010,0.005,0.150
6396.33,0.0873,20.0901,13.5042,0.0000,-0.0367,0.8641,0.010,0.005,0.150
6396.48,0.0874,20.0900,13.5077,0.0000,-0.0380,0.8474,0.010,0.005,0.150
6396.63,0.0867,20.0889,13.5279,0.0000,-0.0394,0.8291,0.010,0.005,0.150
6396.78,0.0864,20.0860,13.5490,0.0000,-0.0407,0.8133,0.010,0.005,0.150
6396.94,0.0856,20.0832,13.5737,0.0000,-0.0420,0.7999,0.010,0.005,0.150
6397.09,0.0849,20.0819,13.5882,0.0000,-0.0433,0.7881,0.010,0.005,0.150
6397.24,0.0845,20.0819,13.6041,0.0000,-0.0444,0.7775,0.010,0.005,0.150
6397.39,0.0851,20.0798,13.6188,0.0000,-0.0455,0.7677,0.010,0.005,0.150
6397.54,0.0865,20.0819,13.6137,0.0000,-0.0464,0.7580,0.010,0.005,0.150
6397.70,0.0861,20.0808,13.6182,0.0000,-0.0473,0.7442,0.010,0.005,0.150
6397.85,0.0853,20.0791,13.6293,0.0000,-0.0480,0.7309,0.010,0.005,0.150
6398.00,0.0841,20.0768,13.6478,0.0000,-0.0486,0.7165,0.010,0.005,0.150
6398.16,0.0823,20.0742,13.6672,0.0000,-0.0490,0.7042,0.010,0.005,0.150
6398.31,0.0794,20.0710,13.6840,0.0000,-0.0492,0.6932,0.010,0.005,0.150
6398.46,0.0759,20.0673,13.6946,0.0000,-0.0491,0.6827,0.010,0.005,0.150
6398.62,0.0726,20.0641,13.7084,0.0000,-0.0488,0.6715,0.010,0.005,0.150
6398.77,0.0711,20.0628,13.7252,0.0000,-0.0483,0.6619,0.010,0.005,0.150
6398.92,0.0698,20.0613,13.7432,0.0000,-0.0475,0.6537,0.010,0.005,0.150
6399.07,0.0677,20.0593,13.7551,0.0000,-0.0466,0.6467,0.010,0.005,0.150
6399.22,0.0653,20.0586,13.7604,0.0000,-0.0454,0.6397,0.010,0.005,0.150
6399.38,0.0637,20.0589,13.7692,0.0000,-0.0439,0.6325,0.010,0.005,0.150
6399.53,0.0622,20.0590,13.7810,0.0000,-0.0422,0.6251,0.010,0.005,0.150
6399.68,0.0603,20.0580,13.7719,0.0000,-0.0402,0.6177,0.010,0.005,0.150
6399.83,0.0590,20.0584,13.7692,0.0000,-0.0380,0.6053,0.010,0.005,0.150
6399.98,0.0575,20.0591,13.7749,0.0000,-0.0357,0.5916,0.010,0.005,0.150
6400.14,0.0563,20.0615,13.7921,0.0000,-0.0331,0.5775,0.010,0.005,0.150
6400.29,0.0547,20.0611,13.8098,0.0000,-0.0304,0.5647,0.010,0.005,0.150
6400.44,0.0536,20.0619,13.8348,0.0000,-0.0274,0.5541,0.010,0.005,0.150
6400.59,0.0530,20.0641,13.8544,0.0000,-0.0243,0.5458,0.010,0.005,0.150
6400.74,0.0519,20.0679,13.8771,0.0000,-0.0212,0.5405,0.010,0.005,0.150
6400.90,0.0514,20.0701,13.8926,0.0000,-0.0178,0.5362,0.010,0.005,0.150
6401.05,0.0506,20.0743,13.9078,0.0000,-0.0144,0.5340,0.010,0.005,0.150
6401.20,0.0504,20.0781,13.9179,0.0000,-0.0109,0.5323,0.010,0.005,0.150
6401.35,0.0506,20.0812,13.9156,0.0000,-0.0074,0.5312,0.010,0.005,0.150
6401.50,0.0508,20.0847,13.9111,0.0000,-0.0041,0.5268,0.010,0.005,0.150
6401.66,0.0502,20.0880,13.9128,0.0000,-0.0007,0.5204,0.010,0.005,0.150
6401.81,0.0502,20.0934,13.9193,0.0000,0.0027,0.5126,0.010,0.005,0.150
6401.96,0.0499,20.0981,13.9234,0.0000,0.0059,0.5045,0.010,0.005,0.150
6402.11,0.0485,20.1034,13.9360,0.0000,0.0091,0.4949,0.010,0.005,0.150
6402.27,0.0466,20.1089,13.9376,0.0000,0.0121,0.4860,0.010,0.005,0.150
6402.42,0.0455,20.1150,13.9407,0.0000,0.0150,0.4750,0.010,0.005,0.150
6402.57,0.0445,20.1228,13.9505,0.0000,0.0177,0.4622,0.010,0.005,0.150
6402.72,0.0441,20.1279,13.9625,0.0000,0.0201,0.4497,0.010,0.005,0.150
6402.88,0.0444,20.1325,13.9727,0.0000,0.0221,0.4379,0.010,0.005,0.150
6403.03,0.0431,20.1376,13.9804,0.0000,0.0239,0.4247,0.010,0.005,0.150
6403.18,0.0418,20.1415,13.9912,0.0000,0.0253,0.4115,0.010,0.005,0.150
6403.33,0.0402,20.1447,14.0040,0.0000,0.0264,0.3973,0.010,0.005,0.150
6403.48,0.0389,20.1488,14.0228,0.0000,0.0272,0.3839,0.010,0.005,0.150
6403.64,0.0373,20.1519,14.0401,0.0000,0.0277,0.3720,0.010,0.005,0.150
6403.79,0.0360,20.1552,14.0599,0.0000,0.0280,0.3603,0.010,0.005,0.150
6403.94,0.0351,20.1567,14.0743,0.0000,0.0280,0.3511,0.010,0.005,0.150
6404.09,0.0346,20.1580,14.0851,0.0000,0.0277,0.3413,0.010,0.005,0.150
6404.24,0.0350,20.1598,14.0901,0.0000,0.0272,0.3321,0.010,0.005,0.150
6404.40,0.0337,20.1598,14.0969,0.0000,0.0265,0.3210,0.010,0.005,0.150
6404.55,0.0317,20.1588,14.1030,0.0000,0.0256,0.3094,0.010,0.005,0.150
6404.70,0.0305,20.1587,14.0945,0.0000,0.0246,0.2965,0.010,0.005,0.150
6404.80,0.0303,20.1591,14.0894,0.0000,0.0239,0.2859,0.000,0.010,0.100
6404.90,0.0293,20.1591,14.0912,0.0000,0.0231,0.2729,0.000,0.010,0.100
6405.00,0.0292,20.1593,14.0985,0.0000,0.0224,0.2603,0.000,0.010,0.100
6405.10,0.0278,20.1581,14.1079,0.0000,0.0216,0.2484,0.000,0.010,0.100
6405.20,0.0281,20.1575,14.1197,0.0000,0.0207,0.2372,0.000,0.010,0.100
6405.31,0.0282,20.1563,14.1305,0.0000,0.0198,0.2269,0.000,0.010,0.100
6405.41,0.0298,20.1558,14.1364,0.0000,0.0189,0.2180,0.000,0.010,0.100
6405.51,0.0306,20.1549,14.1428,0.0000,0.0180,0.2097,0.000,0.010,0.100
6405.61,0.0323,20.1546,14.1516,0.0000,0.0171,0.2020,0.000,0.010,0.100
6405.71,0.0325,20.1532,14.1622,0.0000,0.0162,0.1951,0.000,0.010,0.100
6405.81,0.0338,20.1525,14.1717,0.0000,0.0153,0.1892,0.000,0.010,0.100
6405.91,0.0339,20.1504,14.1809,0.0000,0.0143,0.1845,0.000,0.010,0.100
6406.01,0.0349,20.1491,14.1877,0.0000,0.0134,0.1808,0.000,0.010,0.100
6406.11,0.0342,20.1470,14.1959,0.0000,0.0126,0.1778,0.000,0.010,0.100
6406.21,0.0342,20.1455,14.2015,0.0000,0.0117,0.1759,0.000,0.010,0.100
6406.31,0.0333,20.1432,14.2047,0.0000,0.0109,0.1749,0.000,0.010,0.100
6406.42,0.0333,20.1415,14.2093,0.0000,0.0101,0.1742,0.000,0.010,0.100
6406.52,0.0321,20.1396,14.2120,0.0000,0.0093,0.1739,0.000,0.010,0.100
6406.62,0.0330,20.1393,14.2117,0.0000,0.0085,0.1741,0.000,0.010,0.100
